id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2025-3642,2025-04-07,000001,Vente,350000,71,,RUE DU CREUX DU LOUP,0184,01170,01173,Gex,01,,,01173000AC0207,,,,,,,,,,,,,0,1,Maison,99,3,S,sols,,,424,6.062998,46.340546
2025-3652,2025-04-14,000001,Vente en l'état futur d'achèvement,439000,,,LES CONTAMINES,B017,01170,01173,Gex,01,,,01173000AK0211,,,70,26.53,,,,,,,,,1,3,Dépendance,,0,,,,,,6.055678,46.332026
2025-3652,2025-04-14,000001,Vente en l'état futur d'achèvement,439000,,,LES CONTAMINES,B017,01170,01173,Gex,01,,,01173000AK0211,,,12,77.75,,,,,,,,,1,2,Appartement,77,4,,,,,,6.055678,46.332026
2025-3775,2025-04-15,000001,Vente,260000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0373,,,5,33.5,,,,,,,,,1,3,Dépendance,,0,,,,,,6.057955,46.333358
2025-3775,2025-04-15,000001,Vente,260000,,,LA VILLE,B110,01170,01173,Gex,01,,,01173000AI0373,,,9,80.7,,,,,,,,,1,2,Appartement,80,4,,,,,,6.057955,46.333358
2025-3905,2025-04-16,000001,Vente,315000,321,,RUE DE GEX LA VILLE,0362,01170,01173,Gex,01,,,01173000AI0278,,,12,61.13,,,,,,,,,1,2,Appartement,60,3,,,,,,6.06311,46.336435
2025-3905,2025-04-16,000001,Vente,315000,321,,RUE DE GEX LA VILLE,0362,01170,01173,Gex,01,,,01173000AI0278,,,422,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.06311,46.336435
2025-3921,2025-04-17,000001,Vente,415000,45,,PAS DE L ABONDANCE,0020,01170,01173,Gex,01,,,01173000AI0092,,,,,,,,,,,,,0,1,Maison,57,4,S,sols,,,157,6.05681,46.333472
2025-3981,2025-04-28,000001,Vente,160000,9001,,RUE DES VERTES CAMPAGNES,0755,01170,01173,Gex,01,,,01173000AP0007,,,695,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.047194,46.323864
2025-3981,2025-04-28,000001,Vente,160000,36,,IMP DES CAMPAGNOLS,1150,01170,01173,Gex,01,,,01173000AP0007,,,670,,,,,,,,,,1,2,Appartement,37,1,,,,,,6.047194,46.323864
2025-3981,2025-04-28,000001,Vente,160000,36,,IMP DES CAMPAGNOLS,1150,01170,01173,Gex,01,,,01173000AP0007,,,606,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.047194,46.323864
2025-4011,2025-04-18,000001,Vente,21000,321,,RUE DE GEX LA VILLE,0362,01170,01173,Gex,01,,,01173000AI0278,,,360,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.06311,46.336435
2025-4054,2025-04-24,000001,Vente,250000,35,,RUE DE PITEGNY,0644,01170,01173,Gex,01,,,01173000AD0248,,,151,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.070893,46.33647
2025-4054,2025-04-24,000001,Vente,250000,35,,RUE DE PITEGNY,0644,01170,01173,Gex,01,,,01173000AD0248,,,51,47.13,,,,,,,,,1,2,Appartement,47,2,,,,,,6.070893,46.33647
2025-4068,2025-05-05,000001,Vente,640000,42,,CHE DES CLAVIERES D ENGLANE 1,0117,01170,01173,Gex,01,,,011730000E0498,,,,,,,,,,,,,0,1,Maison,146,4,S,sols,,,1423,6.060668,46.347009
2025-4068,2025-05-05,000001,Vente,640000,,,CLAVIERE,B013,01170,01173,Gex,01,,,011730000E0506,,,,,,,,,,,,,0,,,,,S,sols,,,50,6.059443,46.347703
2025-4073,2025-04-25,000001,Vente,199000,160,,IMP DES GRIVES,1410,01170,01173,Gex,01,,,01173000AP0063,,,103,,36,,,,,,,,2,3,Dépendance,,0,,,,,,6.053611,46.323871
2025-4073,2025-04-25,000001,Vente,199000,160,,IMP DES GRIVES,1410,01170,01173,Gex,01,,,01173000AP0063,,,103,,36,,,,,,,,2,2,Appartement,56,2,,,,,,6.053611,46.323871
2025-4100,2025-04-30,000001,Vente,927800,,,VIGNES DE PITEGNY,B109,01170,01173,Gex,01,,,01173000AY0112,,,,,,,,,,,,,0,,,,,T,terres,,,393,6.090146,46.324403
2025-4100,2025-04-30,000001,Vente,927800,,,VIGNES DE PITEGNY,B109,01170,01173,Gex,01,,,01173000AY0261,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,32,6.089741,46.323845
2025-4100,2025-04-30,000001,Vente,927800,,,VIGNES DE PITEGNY,B109,01170,01173,Gex,01,,,01173000AY0264,,,,,,,,,,,,,0,,,,,S,sols,,,406,6.089939,46.324302
2025-4100,2025-04-30,000001,Vente,927800,55,,IMP DU BATTOIR,1070,01170,01173,Gex,01,,,01173000AY0265,,,,,,,,,,,,,0,1,Maison,164,6,S,sols,,,925,6.090051,46.324051
2025-4100,2025-04-30,000001,Vente,927800,55,,IMP DU BATTOIR,1070,01170,01173,Gex,01,,,01173000AY0265,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,925,6.090051,46.324051
2025-4100,2025-04-30,000001,Vente,927800,55,,IMP DU BATTOIR,1070,01170,01173,Gex,01,,,01173000AY0265,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,925,6.090051,46.324051
2025-4166,2025-05-12,000001,Vente,229700,283,,RUE DES ABATTOIRS,0011,01170,01173,Gex,01,,,01173000AK0166,,,4,67.2,,,,,,,,,1,2,Appartement,69,2,,,,,,6.05633,46.330821
2025-4202,2025-02-14,000001,Vente,265000,21,,RUE GEORGES CHARPAK,0361,01170,01173,Gex,01,,,01173000AD0044,,,45,,55,74.21,,,,,,,2,2,Appartement,77,4,,,,,,6.066537,46.337657
2025-4202,2025-02-14,000001,Vente,265000,21,,RUE GEORGES CHARPAK,0361,01170,01173,Gex,01,,,01173000AD0044,,,45,,55,74.21,,,,,,,2,3,Dépendance,,0,,,,,,6.066537,46.337657
2025-4202,2025-02-14,000001,Vente,265000,21,,RUE GEORGES CHARPAK,0361,01170,01173,Gex,01,,,01173000AD0044,,,41,14,,,,,,,,,1,3,Dépendance,,0,,,,,,6.066537,46.337657
2025-4284,2025-04-25,000001,Vente,157000,321,,RUE DE GEX LA VILLE,0362,01170,01173,Gex,01,,,01173000AI0278,,,430,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.06311,46.336435
2025-4284,2025-04-25,000001,Vente,157000,321,,RUE DE GEX LA VILLE,0362,01170,01173,Gex,01,,,01173000AI0278,,,6,24.35,,,,,,,,,1,2,Appartement,24,1,,,,,,6.06311,46.336435
2025-4309,2025-05-09,000001,Vente,421000,409,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0142,,,409,,465,96.37,,,,,,,2,2,Appartement,90,3,,,,,,6.061883,46.330288
2025-4309,2025-05-09,000001,Vente,421000,409,,RUE MARIUS CADOZ,0562,01170,01173,Gex,01,,,01173000AH0142,,,409,,465,96.37,,,,,,,2,3,Dépendance,,0,,,,,,6.061883,46.330288
2025-4331,2025-05-16,000001,Vente,560000,675,,RUE DES VERTES CAMPAGNES,0755,01170,01173,Gex,01,,,01173000AP0007,,,217,166.98,,,,,,,,,1,1,Maison,128,4,,,,,,6.047194,46.323864
2025-4332,2025-05-16,000001,Vente,205000,40,,RUE DES CHAUMES,0102,01170,01173,Gex,01,,,01173000AD0168,,,164,46.87,,,,,,,,,1,2,Appartement,47,2,,,,,,6.066036,46.339794
2025-4332,2025-05-16,000001,Vente,205000,40,,RUE DES CHAUMES,0102,01170,01173,Gex,01,,,01173000AD0168,,,36,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.066036,46.339794
2025-4332,2025-05-16,000001,Vente,205000,40,,RUE DES CHAUMES,0102,01170,01173,Gex,01,,,01173000AD0168,,,88,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.066036,46.339794
2025-4421,2025-05-07,000001,Vente,415000,81,,IMP DE LA BELETTE,1080,01170,01173,Gex,01,,,01173000AP0007,,,490,134.72,,,,,,,,,1,1,Maison,135,4,,,,,,6.047194,46.323864
2025-4480,2025-05-22,000002,Vente,27832.5,,,GRAND PRE BORSAL,B045,01170,01173,Gex,01,,,01173000AE0051,,,,,,,,,,,,,0,,,,,P,prés,,,8347,6.067608,46.333524
2025-4480,2025-05-22,000002,Vente,27832.5,,,GRAND PRE BORSAL,B045,01170,01173,Gex,01,,,01173000AE0055,,,,,,,,,,,,,0,,,,,P,prés,,,308,6.067807,46.333211
2025-4480,2025-05-22,000002,Vente,27832.5,,,GRAND CHAUVILLY,B044,01170,01173,Gex,01,,,01173000BC0008,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,241,6.073327,46.332429
2025-4480,2025-05-22,000002,Vente,27832.5,,,GRAND CHAUVILLY,B044,01170,01173,Gex,01,,,01173000BC0008,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,240,6.073327,46.332429
2025-4480,2025-05-22,000002,Vente,27832.5,,,GRAND CHAUVILLY,B044,01170,01173,Gex,01,,,01173000BC0012,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,89,6.073114,46.332171
2025-4480,2025-05-22,000002,Vente,27832.5,,,GRAND CHAUVILLY,B044,01170,01173,Gex,01,,,01173000BC0012,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,90,6.073114,46.332171
2025-4480,2025-05-22,000002,Vente,27832.5,,,GRAND CHAUVILLY,B044,01170,01173,Gex,01,,,01173000BC0095,,,,,,,,,,,,,0,,,,,T,terres,,,1416,6.073674,46.332165
2025-4480,2025-05-22,000002,Vente,27832.5,,,GRAND CHAUVILLY,B044,01170,01173,Gex,01,,,01173000BC0097,,,,,,,,,,,,,0,,,,,T,terres,,,398,6.07345,46.33198
2025-4527,2025-05-12,000001,Vente,275000,34,,IMP DES CAMPAGNOLS,1150,01170,01173,Gex,01,,,01173000AP0007,,,719,,734,74.4,,,,,,,2,3,Dépendance,,0,,,,,,6.047194,46.323864
2025-4527,2025-05-12,000001,Vente,275000,9001,,RUE DES VERTES CAMPAGNES,0755,01170,01173,Gex,01,,,01173000AP0007,,,1080,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.047194,46.323864
2025-4527,2025-05-12,000001,Vente,275000,34,,IMP DES CAMPAGNOLS,1150,01170,01173,Gex,01,,,01173000AP0007,,,719,,734,74.4,,,,,,,2,2,Appartement,77,3,,,,,,6.047194,46.323864
2025-4636,2025-05-06,000001,Vente,194000,52,,RUE DE L HORLOGE,0376,01170,01173,Gex,01,,,01173000AI0494,,,9,,,,,,,,,,1,2,Appartement,42,2,,,,,,6.058095,46.333817
2025-4636,2025-05-06,000001,Vente,194000,52,,RUE DE L HORLOGE,0376,01170,01173,Gex,01,,,01173000AI0494,,,2,49.19,9,,,,,,,,2,2,Appartement,50,2,,,,,,6.058095,46.333817
2025-4636,2025-05-06,000001,Vente,194000,52,,RUE DE L HORLOGE,0376,01170,01173,Gex,01,,,01173000AI0494,,,9,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.058095,46.333817
2025-4636,2025-05-06,000001,Vente,194000,52,,RUE DE L HORLOGE,0376,01170,01173,Gex,01,,,01173000AI0494,,,2,49.19,9,,,,,,,,2,3,Dépendance,,0,,,,,,6.058095,46.333817
2025-4636,2025-05-06,000001,Vente,194000,52,,RUE DE L HORLOGE,0376,01170,01173,Gex,01,,,01173000AI0494,,,9,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.058095,46.333817
2025-4636,2025-05-06,000001,Vente,194000,52,,RUE DE L HORLOGE,0376,01170,01173,Gex,01,,,01173000AI0494,,,9,,,,,,,,,,1,2,Appartement,42,2,,,,,,6.058095,46.333817
2025-4672,2025-05-05,000002,Vente,355000,157,,PL PERDTEMPS,0640,01170,01173,Gex,01,,,01173000AI0807,,,,,,,,,,,,,0,1,Maison,146,7,S,sols,,,101,6.05691,46.335692
2025-4672,2025-05-05,000002,Vente,355000,157,,PL PERDTEMPS,0640,01170,01173,Gex,01,,,01173000AI0807,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,60,0,S,sols,,,101,6.05691,46.335692
2025-4673,2025-05-05,000001,Vente,347400,65,,RUE DE L OUDAR,0590,01170,01173,Gex,01,,,01173000AC0084,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,104,6.065329,46.337694
2025-4673,2025-05-05,000001,Vente,347400,65,,RUE DE L OUDAR,0590,01170,01173,Gex,01,,,01173000AC0084,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,104,6.065329,46.337694
2025-4673,2025-05-05,000001,Vente,347400,65,,RUE DE L OUDAR,0590,01170,01173,Gex,01,,,01173000AC0084,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,104,6.065329,46.337694
2025-4673,2025-05-05,000001,Vente,347400,53,,RUE DE L OUDAR,0590,01170,01173,Gex,01,,,01173000AC0085,,,,,,,,,,,,,0,1,Maison,98,4,S,sols,,,215,6.06522,46.337703
2025-4673,2025-05-05,000001,Vente,347400,53,,RUE DE L OUDAR,0590,01170,01173,Gex,01,,,01173000AC0085,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,215,6.06522,46.337703
2025-4673,2025-05-05,000001,Vente,347400,53,,RUE DE L OUDAR,0590,01170,01173,Gex,01,,,01173000AC0085,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,215,6.06522,46.337703
2025-4673,2025-05-05,000001,Vente,347400,53,,RUE DE L OUDAR,0590,01170,01173,Gex,01,,,01173000AC0085,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,215,6.06522,46.337703
2025-4673,2025-05-05,000001,Vente,347400,53,,RUE DE L OUDAR,0590,01170,01173,Gex,01,,,01173000AC0085,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,215,6.06522,46.337703
2025-4680,2025-05-13,000001,Vente,280000,22,,RUE DU MONT BLANC,0570,01170,01173,Gex,01,,,01173000AI0299,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,158,0,S,sols,,,305,6.060865,46.333981
2025-4680,2025-05-13,000001,Vente,280000,,,LOTISSEMENT MONT BLANC,B052,01170,01173,Gex,01,,,01173000AI0781,,,,,,,,,,,,,0,,,,,S,sols,,,516,6.06087,46.333975
2025-4720,2025-05-26,000001,Vente,335000,245,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AL0126,,,374,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.057298,46.328964
2025-4720,2025-05-26,000001,Vente,335000,249,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AL0126,,,354,70.17,391,,,,,,,,2,2,Appartement,70,3,,,,,,6.057298,46.328964
2025-4720,2025-05-26,000001,Vente,335000,245,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AL0126,,,472,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.057298,46.328964
2025-4720,2025-05-26,000001,Vente,335000,249,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AL0126,,,354,70.17,391,,,,,,,,2,3,Dépendance,,0,,,,,,6.057298,46.328964
2025-4722,2025-05-21,000001,Vente,229000,371,,RUE DE GEX LA VILLE,0362,01170,01173,Gex,01,,,01173000AI0278,,,201,46.16,,,,,,,,,1,2,Appartement,46,2,,,,,,6.06311,46.336435
2025-4722,2025-05-21,000001,Vente,229000,371,,RUE DE GEX LA VILLE,0362,01170,01173,Gex,01,,,01173000AI0278,,,447,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.06311,46.336435
2025-4756,2025-05-21,000001,Vente,1,,,PRE BAILLY,B077,01170,01173,Gex,01,,,01173000AL0107,,,,,,,,,,,,,0,,,,,S,sols,,,204,6.057132,46.325205
2025-4767,2025-05-21,000002,Vente,284,,,GRAND CHAUVILLY,B044,01170,01173,Gex,01,,,01173000BC0083,,,,,,,,,,,,,0,,,,,T,terres,,,284,6.07591,46.331309
2025-4789,2025-05-28,000001,Vente,240000,882,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,98,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.053835,46.324253
2025-4789,2025-05-28,000001,Vente,240000,882,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AP0067,,,4,42.34,,,,,,,,,1,2,Appartement,42,2,,,,,,6.053835,46.324253
2025-4791,2025-05-15,000001,Vente,257000,29,,PL DU JURA,0500,01170,01173,Gex,01,,,01173000AI0551,,,204,59.16,,,,,,,,,1,2,Appartement,59,3,,,,,,6.058695,46.332212
2025-4791,2025-05-15,000001,Vente,257000,29,,PL DU JURA,0500,01170,01173,Gex,01,,,01173000AI0551,,,3,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.058695,46.332212
2025-4791,2025-05-15,000001,Vente,257000,29,,PL DU JURA,0500,01170,01173,Gex,01,,,01173000AI0551,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.058695,46.332212
2025-4791,2025-05-15,000001,Vente,257000,29,,PL DU JURA,0500,01170,01173,Gex,01,,,01173000AI0551,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.058695,46.332212
2025-4801,2025-06-02,000001,Vente,225000,247,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AL0126,,,326,47.83,427,,,,,,,,2,2,Appartement,47,2,,,,,,6.057298,46.328964
2025-4801,2025-06-02,000001,Vente,225000,247,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AL0126,,,326,47.83,427,,,,,,,,2,3,Dépendance,,0,,,,,,6.057298,46.328964
2025-4801,2025-06-02,000001,Vente,225000,245,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AL0126,,,466,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.057298,46.328964
2025-4801,2025-06-02,000001,Vente,225000,245,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AL0126,,,455,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.057298,46.328964
2025-4802,2025-05-15,000001,Vente,120000,29,,PL DU JURA,0500,01170,01173,Gex,01,,,01173000AI0551,,,104,17.36,146,31.78,,,,,,,2,4,Local industriel. commercial ou assimilé,34,0,,,,,,6.058695,46.332212
2025-4833,2025-05-13,000001,Vente,165000,131,,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0142,,,29,,54,,,,,,,,2,3,Dépendance,,0,,,,,,6.061883,46.330288
2025-4833,2025-05-13,000001,Vente,165000,131,,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0142,,,29,,54,,,,,,,,2,2,Appartement,77,3,,,,,,6.061883,46.330288
2025-4833,2025-05-13,000001,Vente,165000,131,,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0142,,,33,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061883,46.330288
2025-4834,2025-05-13,000002,Vente,215000,131,,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0142,,,29,,54,,,,,,,,2,2,Appartement,77,3,,,,,,6.061883,46.330288
2025-4834,2025-05-13,000002,Vente,215000,131,,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0142,,,29,,54,,,,,,,,2,3,Dépendance,,0,,,,,,6.061883,46.330288
2025-4834,2025-05-13,000002,Vente,215000,131,,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0142,,,33,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061883,46.330288
2025-4970,2025-05-16,000001,Vente,430000,245,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AL0126,,,490,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.057298,46.328964
2025-4970,2025-05-16,000001,Vente,430000,245,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AL0126,,,485,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.057298,46.328964
2025-4970,2025-05-16,000001,Vente,430000,249,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AL0126,,,344,88.75,394,,,,,,,,2,3,Dépendance,,0,,,,,,6.057298,46.328964
2025-4970,2025-05-16,000001,Vente,430000,249,,AV FRANCIS BLANCHARD,0309,01170,01173,Gex,01,,,01173000AL0126,,,344,88.75,394,,,,,,,,2,2,Appartement,88,4,,,,,,6.057298,46.328964
2025-4980,2025-06-06,000001,Vente,275000,140,,RUE DES CHAUMES,0102,01170,01173,Gex,01,,,01173000AC0567,,,15,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065187,46.339045
2025-4980,2025-06-06,000001,Vente,275000,140,,RUE DES CHAUMES,0102,01170,01173,Gex,01,,,01173000AC0567,,,144,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065187,46.339045
2025-4980,2025-06-06,000001,Vente,275000,140,,RUE DES CHAUMES,0102,01170,01173,Gex,01,,,01173000AC0567,,,84,66.52,,,,,,,,,1,2,Appartement,66,3,,,,,,6.065187,46.339045
2025-5020,2025-05-19,000001,Vente,130000,106,,CHE DU BOIS DE LA MOTTE,0046,01170,01173,Gex,01,,,011730000E0980,,,31,42.6,52,,,,,,,,2,2,Appartement,37,2,,,,,,6.055081,46.349127
2025-5020,2025-05-19,000001,Vente,130000,106,,CHE DU BOIS DE LA MOTTE,0046,01170,01173,Gex,01,,,011730000E0980,,,31,42.6,52,,,,,,,,2,3,Dépendance,,0,,,,,,6.055081,46.349127
2025-5020,2025-05-19,000001,Vente,130000,106,,CHE DU BOIS DE LA MOTTE,0046,01170,01173,Gex,01,,,011730000E0980,,,31,42.6,52,,,,,,,,2,3,Dépendance,,0,,,,,,6.055081,46.349127
2025-5027,2025-05-20,000001,Vente,12000,197,B,AV DES TILLEULS,0700,01170,01173,Gex,01,,,01173000AI0503,,,11,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061001,46.335659
2025-5027,2025-05-20,000001,Vente,12000,197,B,AV DES TILLEULS,0700,01170,01173,Gex,01,,,01173000AI0503,,,12,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061001,46.335659
2025-5118,2025-06-11,000001,Vente,277000,256,,AV DE BELLE FERME,0041,01170,01173,Gex,01,,,01173000AH0194,,,160,60.32,,,,,,,,,1,2,Appartement,61,3,,,,,,6.065041,46.332887
2025-5118,2025-06-11,000001,Vente,277000,256,,AV DE BELLE FERME,0041,01170,01173,Gex,01,,,01173000AH0194,,,198,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065041,46.332887
2025-5118,2025-06-11,000001,Vente,277000,,,AV DE BELLE FERME,0041,01170,01173,Gex,01,,,01173000AH0194,,,311,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065041,46.332887
2025-5167,2025-05-23,000001,Vente,199000,231,,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0142,,,170,27.31,236,,,,,,,,2,2,Appartement,30,1,,,,,,6.061883,46.330288
2025-5167,2025-05-23,000001,Vente,199000,231,,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0142,,,170,27.31,236,,,,,,,,2,3,Dépendance,,0,,,,,,6.061883,46.330288
2025-5167,2025-05-23,000001,Vente,199000,231,,CHE DE BELLE FERME,0039,01170,01173,Gex,01,,,01173000AH0142,,,335,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061883,46.330288
2025-5213,2025-05-21,000001,Vente,225700,35,,RUE DE PITEGNY,0644,01170,01173,Gex,01,,,01173000AD0248,,,182,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.070893,46.33647
2025-5213,2025-05-21,000001,Vente,225700,35,,RUE DE PITEGNY,0644,01170,01173,Gex,01,,,01173000AD0248,,,85,45.12,,,,,,,,,1,2,Appartement,45,2,,,,,,6.070893,46.33647
2025-5237,2025-05-26,000001,Vente,152170,250,,RUE DES VERTES CAMPAGNES,0755,01170,01173,Gex,01,,,01173000AP0007,,,448,,467,34.4,,,,,,,2,2,Appartement,37,1,,,,,,6.047194,46.323864
2025-5237,2025-05-26,000001,Vente,152170,250,,RUE DES VERTES CAMPAGNES,0755,01170,01173,Gex,01,,,01173000AP0007,,,448,,467,34.4,,,,,,,2,3,Dépendance,,0,,,,,,6.047194,46.323864
2025-5347,2025-06-02,000001,Vente,230000,48,,IMP DU BAILLIAGE,1060,01170,01173,Gex,01,,,01173000AM0301,,,27,51,95,,,,,,,,2,3,Dépendance,,0,,,,,,6.056011,46.325406
2025-5347,2025-06-02,000001,Vente,230000,48,,IMP DU BAILLIAGE,1060,01170,01173,Gex,01,,,01173000AM0301,,,99,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.056011,46.325406
2025-5347,2025-06-02,000001,Vente,230000,48,,IMP DU BAILLIAGE,1060,01170,01173,Gex,01,,,01173000AM0301,,,27,51,95,,,,,,,,2,2,Appartement,50,2,,,,,,6.056011,46.325406
2025-5352,2025-06-16,000001,Vente,328000,85,,RUE DE CHATEAU GAGNEUR,0101,01170,01173,Gex,01,,,01173000AB0236,,,21,,,,,,,,,,1,2,Appartement,68,3,,,,,,6.056815,46.339469
2025-5352,2025-06-16,000001,Vente,328000,85,,RUE DE CHATEAU GAGNEUR,0101,01170,01173,Gex,01,,,01173000AB0236,,,90,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.056815,46.339469
2025-5367,2025-05-22,000001,Vente,515000,848,,CHE DES GALAS,0316,01170,01173,Gex,01,,,011730000E0514,,,,,,,,,,,,,0,1,Maison,85,4,S,sols,,,983,6.043476,46.338264
2025-5433,2025-05-27,000001,Vente,348000,9001,,RUE DES VERTES CAMPAGNES,0755,01170,01173,Gex,01,,,01173000AP0007,,,1084,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.047194,46.323864
2025-5433,2025-05-27,000001,Vente,348000,34,,IMP DES CAMPAGNOLS,1150,01170,01173,Gex,01,,,01173000AP0007,,,727,91.68,,,,,,,,,1,3,Dépendance,,0,,,,,,6.047194,46.323864
2025-5433,2025-05-27,000001,Vente,348000,34,,IMP DES CAMPAGNOLS,1150,01170,01173,Gex,01,,,01173000AP0007,,,714,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.047194,46.323864
2025-5433,2025-05-27,000001,Vente,348000,34,,IMP DES CAMPAGNOLS,1150,01170,01173,Gex,01,,,01173000AP0007,,,727,91.68,,,,,,,,,1,2,Appartement,92,4,,,,,,6.047194,46.323864
2025-5483,2025-06-10,000001,Vente,470000,281,,RUE DE PARIS,0600,01170,01173,Gex,01,,,01173000AB0011,,,92,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.05746,46.338583
2025-5483,2025-06-10,000001,Vente,470000,281,,RUE DE PARIS,0600,01170,01173,Gex,01,,,01173000AB0011,,,22,88.36,,,,,,,,,1,2,Appartement,89,4,,,,,,6.05746,46.338583
2025-5496,2025-06-02,000001,Vente,315000,129,,IMP DU BAILLIAGE,1060,01170,01173,Gex,01,,,01173000AM0011,,,14,,25,,51,67.24,,,,,3,3,Dépendance,,0,,,,,,6.056376,46.326706
2025-5496,2025-06-02,000001,Vente,315000,129,,IMP DU BAILLIAGE,1060,01170,01173,Gex,01,,,01173000AM0011,,,14,,25,,51,67.24,,,,,3,3,Dépendance,,0,,,,,,6.056376,46.326706
